Printers & Scanners,,com.apple.Print-Scan-Settings.extension
Accessibility,Ax Mouse Scroll,com.apple.Accessibility-Settings.extension?AX_MOUSE_SCROLL
Accessibility,Ax Mouse Scroll Behavior,com.apple.Accessibility-Settings.extension?AX_MOUSE_SCROLL_BEHAVIOR
Accessibility,Ax Mouse Scroll Speed,com.apple.Accessibility-Settings.extension?AX_MOUSE_SCROLL_SPEED
Accessibility,Ax Name Recognition,com.apple.Accessibility-Settings.extension?AX_NAME_RECOGNITION
Accessibility,Ax Navigation Timing,com.apple.Accessibility-Settings.extension?AX_NAVIGATION_TIMING
Accessibility,Ax Play System Sounds,com.apple.Accessibility-Settings.extension?AX_PLAY_SYSTEM_SOUNDS
Accessibility,Ax Pme Amplification,com.apple.Accessibility-Settings.extension?AX_PME_AMPLIFICATION
Accessibility,Ax Pme Balance,com.apple.Accessibility-Settings.extension?AX_PME_BALANCE
Accessibility,Ax Pme Beam Forming,com.apple.Accessibility-Settings.extension?AX_PME_BEAM_FORMING
Accessibility,Ax Pme Level,com.apple.Accessibility-Settings.extension?AX_PME_LEVEL
Accessibility,Ax Pme Media,com.apple.Accessibility-Settings.extension?AX_PME_MEDIA
Accessibility,Ax Pme Noise Suppressor,com.apple.Accessibility-Settings.extension?AX_PME_NOISE_SUPPRESSOR
Accessibility,Ax Pme Own Voice Amplification,com.apple.Accessibility-Settings.extension?AX_PME_OWN_VOICE_AMPLIFICATION
Accessibility,Ax Pme Phone,com.apple.Accessibility-Settings.extension?AX_PME_PHONE
Accessibility,Ax Pme Sample,com.apple.Accessibility-Settings.extension?AX_PME_SAMPLE
Accessibility,Ax Pme Setup,com.apple.Accessibility-Settings.extension?AX_PME_SETUP
Accessibility,Ax Pme Shape,com.apple.Accessibility-Settings.extension?AX_PME_SHAPE
Accessibility,Ax Pme Toggle,com.apple.Accessibility-Settings.extension?AX_PME_TOGGLE
Accessibility,Ax Pme Tone,com.apple.Accessibility-Settings.extension?AX_PME_TONE
Accessibility,Ax Pme Transparency,com.apple.Accessibility-Settings.extension?AX_PME_TRANSPARENCY
Accessibility,Ax Pointer Fill Color,com.apple.Accessibility-Settings.extension?AX_POINTER_FILL_COLOR
Accessibility,Ax Pointer Outline Color,com.apple.Accessibility-Settings.extension?AX_POINTER_OUTLINE_COLOR
Accessibility,Ax Pointer Reset Color,com.apple.Accessibility-Settings.extension?AX_POINTER_RESET_COLOR
Accessibility,Ax Prefers Horiz Text Layout,com.apple.Accessibility-Settings.extension?AX_PREFERS_HORIZ_TEXT_LAYOUT
Accessibility,Ax Reader Auto Speak,com.apple.Accessibility-Settings.extension?AX_READER_AUTO_SPEAK
Accessibility,Ax Reader Hotkey Enabled,com.apple.Accessibility-Settings.extension?AX_READER_HOTKEY_ENABLED
Accessibility,Ax Reader Hotkey View In Reader,com.apple.Accessibility-Settings.extension?AX_READER_HOTKEY_VIEW_IN_READER
Accessibility,Ax Reduce Cursor Modulation,com.apple.Accessibility-Settings.extension?AX_REDUCE_CURSOR_MODULATION
Accessibility,Ax Reduce Motion,com.apple.Accessibility-Settings.extension?AX_REDUCE_MOTION
Accessibility,Ax Reduce Transparency,com.apple.Accessibility-Settings.extension?AX_REDUCE_TRANSPARENCY
Accessibility,Ax Rtt Enable,com.apple.Accessibility-Settings.extension?AX_RTT_ENABLE
Accessibility,Ax Rtt Relay Number,com.apple.Accessibility-Settings.extension?AX_RTT_RELAY_NUMBER
Accessibility,Ax Rtt Send Immediately,com.apple.Accessibility-Settings.extension?AX_RTT_SEND_IMMEDIATELY
Accessibility,Ax Show Toolbar Button Shapes,com.apple.Accessibility-Settings.extension?AX_SHOW_TOOLBAR_BUTTON_SHAPES
Accessibility,Ax Show Window Titlebar Icons,com.apple.Accessibility-Settings.extension?AX_SHOW_WINDOW_TITLEBAR_ICONS
Accessibility,Ax Siri Atypical Speech,com.apple.Accessibility-Settings.extension?AX_SIRI_ATYPICAL_SPEECH
Accessibility,Ax Slow Keys,com.apple.Accessibility-Settings.extension?AX_SLOW_KEYS
Accessibility,Ax Slow Keys Delay,com.apple.Accessibility-Settings.extension?AX_SLOW_KEYS_DELAY
Accessibility,Ax Slow Keys Sound,com.apple.Accessibility-Settings.extension?AX_SLOW_KEYS_SOUND
Accessibility,Ax Spatial Audio Follows Head,com.apple.Accessibility-Settings.extension?AX_SPATIAL_AUDIO_FOLLOWS_HEAD
Accessibility,Ax Speech Delay,com.apple.Accessibility-Settings.extension?AX_SPEECH_DELAY
Accessibility,Ax Speech Phrase,com.apple.Accessibility-Settings.extension?AX_SPEECH_PHRASE
Accessibility,Ax Speech Test,com.apple.Accessibility-Settings.extension?AX_SPEECH_TEST
Accessibility,Ax Speech Voices,com.apple.Accessibility-Settings.extension?AX_SPEECH_VOICES
Accessibility,Ax Spoken Alerts,com.apple.Accessibility-Settings.extension?AX_SPOKEN_ALERTS
Accessibility,Ax Spoken Detect Languages,com.apple.Accessibility-Settings.extension?AX_SPOKEN_DETECT_LANGUAGES
Accessibility,Ax Spoken Hotkey,com.apple.Accessibility-Settings.extension?AX_SPOKEN_HOTKEY
Accessibility,Ax Spoken Language,com.apple.Accessibility-Settings.extension?AX_SPOKEN_LANGUAGE
Accessibility,Ax Spoken Pointer Element,com.apple.Accessibility-Settings.extension?AX_SPOKEN_POINTER_ELEMENT
Accessibility,Ax Spoken Pointer Element Delay,com.apple.Accessibility-Settings.extension?AX_SPOKEN_POINTER_ELEMENT_DELAY
Accessibility,Ax Spoken Pointer Element Mode,com.apple.Accessibility-Settings.extension?AX_SPOKEN_POINTER_ELEMENT_MODE
Accessibility,Ax Spoken Pointer Element Verbosity,com.apple.Accessibility-Settings.extension?AX_SPOKEN_POINTER_ELEMENT_VERBOSITY
Accessibility,Ax Spoken Pronunciations,com.apple.Accessibility-Settings.extension?AX_SPOKEN_PRONUNCIATIONS
Accessibility,Ax Spoken Pronunciations Edit,com.apple.Accessibility-Settings.extension?AX_SPOKEN_PRONUNCIATIONS_EDIT
Accessibility,Ax Spoken Selection Highlight Content,com.apple.Accessibility-Settings.extension?AX_SPOKEN_SELECTION_HIGHLIGHT_CONTENT
Accessibility,Ax Spoken Selection Highlight Sentence Color,com.apple.Accessibility-Settings.extension?AX_SPOKEN_SELECTION_HIGHLIGHT_SENTENCE_COLOR
Accessibility,Ax Spoken Selection Highlight Sentence Style,com.apple.Accessibility-Settings.extension?AX_SPOKEN_SELECTION_HIGHLIGHT_SENTENCE_STYLE
Accessibility,Ax Spoken Selection Highlight Word Color,com.apple.Accessibility-Settings.extension?AX_SPOKEN_SELECTION_HIGHLIGHT_WORD_COLOR
Accessibility,Ax Spoken Selection Hotkey,com.apple.Accessibility-Settings.extension?AX_SPOKEN_SELECTION_HOTKEY
Accessibility,Ax Spoken Selection Show Controller,com.apple.Accessibility-Settings.extension?AX_SPOKEN_SELECTION_SHOW_CONTROLLER
Accessibility,Ax Spoken Typing Echo,com.apple.Accessibility-Settings.extension?AX_SPOKEN_TYPING_ECHO
Accessibility,Ax Spoken Typing Echo Chars,com.apple.Accessibility-Settings.extension?AX_SPOKEN_TYPING_ECHO_CHARS
Accessibility,Ax Spoken Typing Echo Modifier Keys,com.apple.Accessibility-Settings.extension?AX_SPOKEN_TYPING_ECHO_MODIFIER_KEYS
Accessibility,Ax Spoken Typing Echo Selection,com.apple.Accessibility-Settings.extension?AX_SPOKEN_TYPING_ECHO_SELECTION
Accessibility,Ax Spoken Typing Echo Words,com.apple.Accessibility-Settings.extension?AX_SPOKEN_TYPING_ECHO_WORDS
Accessibility,Ax Spoken Voice,com.apple.Accessibility-Settings.extension?AX_SPOKEN_VOICE
Accessibility,Ax Spring Loading,com.apple.Accessibility-Settings.extension?AX_SPRING_LOADING
Accessibility,Ax Spring Loading Delay,com.apple.Accessibility-Settings.extension?AX_SPRING_LOADING_DELAY
Accessibility,Ax Sticky Keys,com.apple.Accessibility-Settings.extension?AX_STICKY_KEYS
Accessibility,Ax Sticky Keys Beep,com.apple.Accessibility-Settings.extension?AX_STICKY_KEYS_BEEP
Accessibility,Ax Sticky Keys Display,com.apple.Accessibility-Settings.extension?AX_STICKY_KEYS_DISPLAY
Accessibility,Ax Sticky Keys Display Location,com.apple.Accessibility-Settings.extension?AX_STICKY_KEYS_DISPLAY_LOCATION
Accessibility,Ax Sticky Keys Shortcut,com.apple.Accessibility-Settings.extension?AX_STICKY_KEYS_SHORTCUT
Accessibility,Ax Switch Autoscan,com.apple.Accessibility-Settings.extension?AX_SWITCH_AUTOSCAN
Accessibility,Ax Switch Auto Capitalization,com.apple.Accessibility-Settings.extension?AX_SWITCH_AUTO_CAPITALIZATION
Accessibility,Ax Switch Auto Spacing,com.apple.Accessibility-Settings.extension?AX_SWITCH_AUTO_SPACING
Accessibility,Ax Switch Coalesce,com.apple.Accessibility-Settings.extension?AX_SWITCH_COALESCE
Accessibility,Ax Switch Control Appearance Type,com.apple.Accessibility-Settings.extension?AX_SWITCH_CONTROL_APPEARANCE_TYPE
Accessibility,Ax Switch Control Enable,com.apple.Accessibility-Settings.extension?AX_SWITCH_CONTROL_ENABLE
Accessibility,Ax Switch Control Platform Switching,com.apple.Accessibility-Settings.extension?AX_SWITCH_CONTROL_PLATFORM_SWITCHING
Accessibility,Ax Switch Cursor Size,com.apple.Accessibility-Settings.extension?AX_SWITCH_CURSOR_SIZE
Accessibility,Ax Switch Cursor Speed,com.apple.Accessibility-Settings.extension?AX_SWITCH_CURSOR_SPEED
Accessibility,Ax Switch Element Speed,com.apple.Accessibility-Settings.extension?AX_SWITCH_ELEMENT_SPEED
Accessibility,Ax Switch First Item Delay,com.apple.Accessibility-Settings.extension?AX_SWITCH_FIRST_ITEM_DELAY
Accessibility,Ax Switch Hide After Delay,com.apple.Accessibility-Settings.extension?AX_SWITCH_HIDE_AFTER_DELAY
Accessibility,Ax Switch Hide After Delay Amount,com.apple.Accessibility-Settings.extension?AX_SWITCH_HIDE_AFTER_DELAY_AMOUNT
Accessibility,Ax Switch Hover Text Toolbar,com.apple.Accessibility-Settings.extension?AX_SWITCH_HOVER_TEXT_TOOLBAR
Accessibility,Ax Switch Min Duration,com.apple.Accessibility-Settings.extension?AX_SWITCH_MIN_DURATION
Accessibility,Ax Switch Mouse Cursor Edge,com.apple.Accessibility-Settings.extension?AX_SWITCH_MOUSE_CURSOR_EDGE
Accessibility,Ax Switch Mouse Move Style,com.apple.Accessibility-Settings.extension?AX_SWITCH_MOUSE_MOVE_STYLE
Accessibility,Ax Switch Nav Feedback,com.apple.Accessibility-Settings.extension?AX_SWITCH_NAV_FEEDBACK
Accessibility,Ax Switch Panel Editor,com.apple.Accessibility-Settings.extension?AX_SWITCH_PANEL_EDITOR
Accessibility,Ax Switch Repeat Hold,com.apple.Accessibility-Settings.extension?AX_SWITCH_REPEAT_HOLD
Accessibility,Ax Switch Resume Auto Scanning,com.apple.Accessibility-Settings.extension?AX_SWITCH_RESUME_AUTO_SCANNING
Accessibility,Ax Switch Scan Cycle,com.apple.Accessibility-Settings.extension?AX_SWITCH_SCAN_CYCLE
Accessibility,Ax Switch Scan Restart,com.apple.Accessibility-Settings.extension?AX_SWITCH_SCAN_RESTART
Accessibility,Ax Switch Scan Speed,com.apple.Accessibility-Settings.extension?AX_SWITCH_SCAN_SPEED
Accessibility,Ax Switch Timing,com.apple.Accessibility-Settings.extension?AX_SWITCH_TIMING
Accessibility,Ax System Transcription Background Color Main,com.apple.Accessibility-Settings.extension?AX_SYSTEM_TRANSCRIPTION_BACKGROUND_COLOR_MAIN
Accessibility,Ax System Transcription Enabled,com.apple.Accessibility-Settings.extension?AX_SYSTEM_TRANSCRIPTION_ENABLED
Accessibility,Ax System Transcription Language,com.apple.Accessibility-Settings.extension?AX_SYSTEM_TRANSCRIPTION_LANGUAGE
Accessibility,Ax System Transcription Text Color Main,com.apple.Accessibility-Settings.extension?AX_SYSTEM_TRANSCRIPTION_TEXT_COLOR_MAIN
Accessibility,Ax System Transcription Text Font Family Main,com.apple.Accessibility-Settings.extension?AX_SYSTEM_TRANSCRIPTION_TEXT_FONT_FAMILY_MAIN
Accessibility,Ax System Transcription Text Font Size Main,com.apple.Accessibility-Settings.extension?AX_SYSTEM_TRANSCRIPTION_TEXT_FONT_SIZE_MAIN
Accessibility,Ax Touch Bar Zoom Enable,com.apple.Accessibility-Settings.extension?AX_TOUCH_BAR_ZOOM_ENABLE
Accessibility,Ax Trackpad Dragging,com.apple.Accessibility-Settings.extension?AX_TRACKPAD_DRAGGING
Accessibility,Ax Trackpad Dragging Behavior,com.apple.Accessibility-Settings.extension?AX_TRACKPAD_DRAGGING_BEHAVIOR
Accessibility,Ax Trackpad Options,com.apple.Accessibility-Settings.extension?AX_TRACKPAD_OPTIONS
Accessibility,Ax Trackpad Scroll,com.apple.Accessibility-Settings.extension?AX_TRACKPAD_SCROLL
Accessibility,Ax Trackpad Scroll Behavior,com.apple.Accessibility-Settings.extension?AX_TRACKPAD_SCROLL_BEHAVIOR
Accessibility,Ax Trackpad Scroll Speed,com.apple.Accessibility-Settings.extension?AX_TRACKPAD_SCROLL_SPEED
Accessibility,Ax Type To Siri Enabled,com.apple.Accessibility-Settings.extension?AX_TYPE_TO_SIRI_ENABLED
Accessibility,Ax Virtual Keyboard,com.apple.Accessibility-Settings.extension?AX_VIRTUAL_KEYBOARD
Accessibility,Ax Virtual Keyboard Panel Editor,com.apple.Accessibility-Settings.extension?AX_VIRTUAL_KEYBOARD_PANEL_EDITOR
Accessibility,Ax Voiceover Enabled,com.apple.Accessibility-Settings.extension?AX_VOICEOVER_ENABLED
Accessibility,Ax Voice Control Audio Donation Enabled,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_AUDIO_DONATION_ENABLED
Accessibility,Ax Voice Control Commands,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_COMMANDS
Accessibility,Ax Voice Control Enabled,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_ENABLED
Accessibility,Ax Voice Control Language,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_LANGUAGE
Accessibility,Ax Voice Control Mic,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_MIC
Accessibility,Ax Voice Control Open Training,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_OPEN_TRAINING
Accessibility,Ax Voice Control Overlay,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_OVERLAY
Accessibility,Ax Voice Control Overlay Fading Enabled,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_OVERLAY_FADING_ENABLED
Accessibility,Ax Voice Control Play Sound Enabled,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_PLAY_SOUND_ENABLED
Accessibility,Ax Voice Control Show Hints Enabled,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_SHOW_HINTS_ENABLED
Accessibility,Ax Voice Control Vocabulary,com.apple.Accessibility-Settings.extension?AX_VOICE_CONTROL_VOCABULARY
Accessibility,Ax Voice Option Commands Delete All,com.apple.Accessibility-Settings.extension?AX_VOICE_OPTION_COMMANDS_DELETE_ALL
Accessibility,Ax Voice Option Commands Export,com.apple.Accessibility-Settings.extension?AX_VOICE_OPTION_COMMANDS_EXPORT
Accessibility,Ax Voice Option Commands Import,com.apple.Accessibility-Settings.extension?AX_VOICE_OPTION_COMMANDS_IMPORT
Accessibility,Ax Voice Option Vocab Delete All,com.apple.Accessibility-Settings.extension?AX_VOICE_OPTION_VOCAB_DELETE_ALL
Accessibility,Ax Voice Option Vocab Export,com.apple.Accessibility-Settings.extension?AX_VOICE_OPTION_VOCAB_EXPORT
Accessibility,Ax Voice Option Vocab Import,com.apple.Accessibility-Settings.extension?AX_VOICE_OPTION_VOCAB_IMPORT
Accessibility,Ax Vo Open Training,com.apple.Accessibility-Settings.extension?AX_VO_OPEN_TRAINING
Accessibility,Ax Vo Open Utility,com.apple.Accessibility-Settings.extension?AX_VO_OPEN_UTILITY
Accessibility,Ax Zoom Adjust Size,com.apple.Accessibility-Settings.extension?AX_ZOOM_ADJUST_SIZE
Accessibility,Ax Zoom Choose Display,com.apple.Accessibility-Settings.extension?AX_ZOOM_CHOOSE_DISPLAY
Accessibility,Ax Zoom Disable Universal Control,com.apple.Accessibility-Settings.extension?AX_ZOOM_DISABLE_UNIVERSAL_CONTROL
Accessibility,Ax Zoom Enable Gesture,com.apple.Accessibility-Settings.extension?AX_ZOOM_ENABLE_GESTURE
Accessibility,Ax Zoom Enable Hotkeys,com.apple.Accessibility-Settings.extension?AX_ZOOM_ENABLE_HOTKEYS
Accessibility,Ax Zoom Flash,com.apple.Accessibility-Settings.extension?AX_ZOOM_FLASH
Accessibility,Ax Zoom Focus Movement,com.apple.Accessibility-Settings.extension?AX_ZOOM_FOCUS_MOVEMENT
Accessibility,Ax Zoom Focus Movement Delay,com.apple.Accessibility-Settings.extension?AX_ZOOM_FOCUS_MOVEMENT_DELAY
Accessibility,Ax Zoom Follow Focus Activation,com.apple.Accessibility-Settings.extension?AX_ZOOM_FOLLOW_FOCUS_ACTIVATION
Accessibility,Ax Zoom Follow Focus Mode,com.apple.Accessibility-Settings.extension?AX_ZOOM_FOLLOW_FOCUS_MODE
Accessibility,Ax Zoom Freeze Panning,com.apple.Accessibility-Settings.extension?AX_ZOOM_FREEZE_PANNING
Accessibility,Ax Zoom Gesture Field,com.apple.Accessibility-Settings.extension?AX_ZOOM_GESTURE_FIELD
Accessibility,Ax Zoom Individual Displays,com.apple.Accessibility-Settings.extension?AX_ZOOM_INDIVIDUAL_DISPLAYS
Accessibility,Ax Zoom Invert,com.apple.Accessibility-Settings.extension?AX_ZOOM_INVERT
Accessibility,Ax Zoom Keep Stationary,com.apple.Accessibility-Settings.extension?AX_ZOOM_KEEP_STATIONARY
Accessibility,Ax Zoom Max Factor,com.apple.Accessibility-Settings.extension?AX_ZOOM_MAX_FACTOR
Accessibility,Ax Zoom Min Factor,com.apple.Accessibility-Settings.extension?AX_ZOOM_MIN_FACTOR
Accessibility,Ax Zoom Monitor Selection,com.apple.Accessibility-Settings.extension?AX_ZOOM_MONITOR_SELECTION
Accessibility,Ax Zoom Monitor Selection Trackpad,com.apple.Accessibility-Settings.extension?AX_ZOOM_MONITOR_SELECTION_TRACKPAD
Accessibility,Ax Zoom Move,com.apple.Accessibility-Settings.extension?AX_ZOOM_MOVE
Accessibility,Ax Zoom Rapid,com.apple.Accessibility-Settings.extension?AX_ZOOM_RAPID
Accessibility,Ax Zoom Resize Shortcuts,com.apple.Accessibility-Settings.extension?AX_ZOOM_RESIZE_SHORTCUTS
Accessibility,Ax Zoom Restore,com.apple.Accessibility-Settings.extension?AX_ZOOM_RESTORE
Accessibility,Ax Zoom Restore Shortcut,com.apple.Accessibility-Settings.extension?AX_ZOOM_RESTORE_SHORTCUT
Accessibility,Ax Zoom Screen Share,com.apple.Accessibility-Settings.extension?AX_ZOOM_SCREEN_SHARE
Accessibility,Ax Zoom Smooth,com.apple.Accessibility-Settings.extension?AX_ZOOM_SMOOTH
Accessibility,Ax Zoom Style Popup,com.apple.Accessibility-Settings.extension?AX_ZOOM_STYLE_POPUP
Accessibility,Ax Zoom Temp Detach,com.apple.Accessibility-Settings.extension?AX_ZOOM_TEMP_DETACH
Accessibility,Ax Zoom Temp Toggle,com.apple.Accessibility-Settings.extension?AX_ZOOM_TEMP_TOGGLE
Accessibility,Ax Zoom Toggle Fs And Pip,com.apple.Accessibility-Settings.extension?AX_ZOOM_TOGGLE_FS_AND_PIP
Accessibility,Ax Zoom Trackpad,com.apple.Accessibility-Settings.extension?AX_ZOOM_TRACKPAD
Accessibility,Alternate Control Methods,com.apple.Accessibility-Settings.extension?alternateControlMethods
Accessibility,Display,com.apple.Accessibility-Settings.extension?display
Accessibility,Full Keyboard Access Options,com.apple.Accessibility-Settings.extension?fullKeyboardAccessOptions
Accessibility,Headphones,com.apple.Accessibility-Settings.extension?headphones
Accessibility,Hover Text Colors,com.apple.Accessibility-Settings.extension?hoverTextColors
Accessibility,Hover Text Settings,com.apple.Accessibility-Settings.extension?hoverTextSettings
Accessibility,Hover Typing Colors,com.apple.Accessibility-Settings.extension?hoverTypingColors
Accessibility,Hover Typing Settings,com.apple.Accessibility-Settings.extension?hoverTypingSettings
Accessibility,Mouse And Trackpad,com.apple.Accessibility-Settings.extension?mouseAndTrackpad
Accessibility,Pointer,com.apple.Accessibility-Settings.extension?pointer
Accessibility,Switch Control Navigation,com.apple.Accessibility-Settings.extension?switchControlNavigation
Accessibility,Switch Control Switches,com.apple.Accessibility-Settings.extension?switchControlSwitches
Accessibility,Switch Control Typing,com.apple.Accessibility-Settings.extension?switchControlTyping
Accessibility,Text,com.apple.Accessibility-Settings.extension?text
Accessibility,Virtual Keyboard Dwell,com.apple.Accessibility-Settings.extension?virtualKeyboardDwell
Accessibility,Virtual Keyboard Hot Corners,com.apple.Accessibility-Settings.extension?virtualKeyboardHotCorners
Accessibility,Zoom Appearance,com.apple.Accessibility-Settings.extension?zoomAppearance
Accessibility,Zoom Controls,com.apple.Accessibility-Settings.extension?zoomControls
Accessibility,Zoom Follow Focus,com.apple.Accessibility-Settings.extension?zoomFollowFocus
Accessibility,Zoom Hotkey Config,com.apple.Accessibility-Settings.extension?zoomHotkeyConfig
Accessibility,Zoom Temp Modifiers Config,com.apple.Accessibility-Settings.extension?zoomTempModifiersConfig
General,,com.apple.systempreferences.GeneralSettings
Transfer or Reset,,com.apple.Transfer-Reset-Settings.extension
Transfer or Reset,Primary,com.apple.Transfer-Reset-Settings.extension?primary
Device Management,,com.apple.Profiles-Settings.extension
Device Management,Main,com.apple.Profiles-Settings.extension?Main
Time Machine,,com.apple.Time-Machine-Settings.extension
Time Machine,Main,com.apple.Time-Machine-Settings.extension?main
Startup Disk,,com.apple.Startup-Disk-Settings.extension
Startup Disk,Startup Search Group,com.apple.Startup-Disk-Settings.extension?StartupSearchGroup
Sharing,,com.apple.Sharing-Settings.extension
Sharing,Hostname,com.apple.Sharing-Settings.extension?Hostname
Sharing,Internet,com.apple.Sharing-Settings.extension?Internet
Sharing,Services Ardservice,com.apple.Sharing-Settings.extension?Services_ARDService
Sharing,Services Bluetooth Sharing,com.apple.Sharing-Settings.extension?Services_BluetoothSharing
Sharing,Services Content Caching,com.apple.Sharing-Settings.extension?Services_ContentCaching
Sharing,Services Media Sharing,com.apple.Sharing-Settings.extension?Services_MediaSharing
Sharing,Services Personal File Sharing,com.apple.Sharing-Settings.extension?Services_PersonalFileSharing
Sharing,Services Printer Sharing,com.apple.Sharing-Settings.extension?Services_PrinterSharing
Sharing,Services Remote Apple Event,com.apple.Sharing-Settings.extension?Services_RemoteAppleEvent
Sharing,Services Remote Login,com.apple.Sharing-Settings.extension?Services_RemoteLogin
Sharing,Services Screen Sharing,com.apple.Sharing-Settings.extension?Services_ScreenSharing
Sharing,Services Windows Sharing,com.apple.Sharing-Settings.extension?Services_WindowsSharing
Login Items & Extensions,,com.apple.LoginItems-Settings.extension
Login Items & Extensions,Extension Items,com.apple.LoginItems-Settings.extension?ExtensionItems
Login Items & Extensions,Startup Items Pref,com.apple.LoginItems-Settings.extension?startupItemsPref
Language & Region,,com.apple.Localization-Settings.extension
Language & Region,Language,com.apple.Localization-Settings.extension?Language
Language & Region,Region,com.apple.Localization-Settings.extension?Region
Language & Region,Translation,com.apple.Localization-Settings.extension?translation
Date & Time,,com.apple.Date-Time-Settings.extension
Date & Time,24hour Time,com.apple.Date-Time-Settings.extension?24HourTime
Date & Time,Date Time Pref,com.apple.Date-Time-Settings.extension?DateTimePref
Date & Time,Time Zone Pref,com.apple.Date-Time-Settings.extension?TimeZonePref
AutoFill & Passwords,,com.apple.Passwords-Settings.extension
AutoFill & Passwords,Options,com.apple.Passwords-Settings.extension?Options
AirDrop & Handoff,,com.apple.AirDrop-Handoff-Settings.extension
AirDrop & Handoff,Air Drop Handoff,com.apple.AirDrop-Handoff-Settings.extension?AirDrop_Handoff
AirDrop & Handoff,Air Play Receiver,com.apple.AirDrop-Handoff-Settings.extension?AirPlay_Receiver
AppleCare & Warranty,,com.apple.Coverage-Settings.extension
Software Update,,com.apple.Software-Update-Settings.extension
Software Update,Software Update,com.apple.Software-Update-Settings.extension?SoftwareUpdate
Storage,,com.apple.settings.Storage
Storage,Storage Pref,com.apple.settings.Storage?storagePref
About,,com.apple.SystemProfiler.AboutExtension
About,About Section,com.apple.SystemProfiler.AboutExtension?aboutSection
About,General Section,com.apple.SystemProfiler.AboutExtension?generalSection
About,Legal Section,com.apple.SystemProfiler.AboutExtension?legalSection
About,Software Section,com.apple.SystemProfiler.AboutExtension?softwareSection
Battery,,com.apple.Battery-Settings.extension*BatteryPreferences
Battery,Batteryhealth,com.apple.Battery-Settings.extension*BatteryPreferences?batteryhealth
Battery,Current Source,com.apple.Battery-Settings.extension*BatteryPreferences?currentSource
Battery,Options,com.apple.Battery-Settings.extension*BatteryPreferences?options
Network,,com.apple.Network-Settings.extension
Network,6to4,com.apple.Network-Settings.extension?6to4
Network,Advanced Ethernet,com.apple.Network-Settings.extension?Advanced Ethernet
Network,Advanced Modem,com.apple.Network-Settings.extension?Advanced Modem
Network,Advanced Vpn,com.apple.Network-Settings.extension?Advanced VPN
Network,Advanced Wi Fi,com.apple.Network-Settings.extension?Advanced Wi-Fi
Network,Bluetooth,com.apple.Network-Settings.extension?Bluetooth
Network,Bond,com.apple.Network-Settings.extension?Bond
Network,Ethernet,com.apple.Network-Settings.extension?Ethernet
Network,Firewall,com.apple.Network-Settings.extension?Firewall
Network,Modem,com.apple.Network-Settings.extension?Modem
Network,Network,com.apple.Network-Settings.extension?Network
Network,Pppo E,com.apple.Network-Settings.extension?PPPoE
Network,Proxies,com.apple.Network-Settings.extension?Proxies
Network,Thunderbolt,com.apple.Network-Settings.extension?Thunderbolt
Network,Vpn On Demand,com.apple.Network-Settings.extension?VPN on Demand
Network,Virtual Interfaces,com.apple.Network-Settings.extension?VirtualInterfaces
Bluetooth,,com.apple.BluetoothSettings
Bluetooth,Main,com.apple.BluetoothSettings?Main
Wi‑Fi,,com.apple.wifi-settings-extension
Wi‑Fi,Advanced,com.apple.wifi-settings-extension?Advanced
Wi‑Fi,General Details,com.apple.wifi-settings-extension?General_Details
Wi‑Fi,General Join,com.apple.wifi-settings-extension?General_Join
Wi‑Fi,General Main,com.apple.wifi-settings-extension?General_Main
